Sales Channel,OrderDate,ShipDate,DeliveryDate,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Price,Unit Cost
In-Store,2020-04-28,2020-05-07,2020-05-11,8,9,88,43,5,0.30,5554.30,2777.15
Distributor,2020-04-28,2020-05-14,2020-05-16,23,18,106,13,7,0.08,167.50,70.35
Distributor,2020-04-28,2020-05-15,2020-05-20,24,5,77,12,7,0.15,2505.80,1303.02
In-Store,2020-04-28,2020-05-09,2020-05-13,7,12,341,1,1,0.10,1139.00,683.40
In-Store,2020-04-28,2020-05-15,2020-05-21,10,6,98,44,4,0.05,3939.60,2560.74
In-Store,2020-04-28,2020-05-10,2020-05-20,1,18,349,46,1,0.20,1969.80,1398.56
In-Store,2020-04-28,2020-05-16,2020-05-20,3,44,87,7,8,0.05,1005.00,743.70
In-Store,2020-04-28,2020-05-06,2020-05-10,1,35,16,37,5,0.15,864.30,380.29
Online,2020-04-28,2020-04-30,2020-05-03,15,31,210,28,4,0.15,227.80,150.35
In-Store,2020-04-28,2020-05-16,2020-05-19,6,18,120,21,6,0.05,1072.00,428.80
Wholesale,2020-04-29,2020-05-12,2020-05-20,26,30,176,31,6,0.05,743.70,557.78
Distributor,2020-04-29,2020-05-05,2020-05-11,25,34,174,28,5,0.10,1896.10,948.05
In-Store,2020-04-29,2020-05-01,2020-05-02,9,26,21,11,7,0.20,1862.60,1564.58
Wholesale,2020-04-29,2020-05-20,2020-05-24,26,21,287,19,7,0.10,3872.60,3059.35
Online,2020-04-29,2020-05-17,2020-05-24,15,16,233,16,2,0.08,2479.00,1512.19
Distributor,2020-04-29,2020-05-09,2020-05-13,25,5,249,9,5,0.08,1715.20,1200.64
In-Store,2020-04-29,2020-05-12,2020-05-22,3,41,245,38,4,0.05,3845.80,1884.44
Online,2020-04-29,2020-05-16,2020-05-22,17,9,196,40,8,0.05,3202.60,2049.66
Distributor,2020-04-29,2020-05-17,2020-05-20,24,22,322,30,1,0.10,730.30,438.18
In-Store,2020-04-29,2020-05-03,2020-05-13,2,38,261,22,4,0.40,1889.40,1549.31
In-Store,2020-04-30,2020-05-25,2020-05-27,9,44,201,29,4,0.05,3979.80,3343.03
In-Store,2020-04-30,2020-05-22,2020-05-24,1,50,80,34,1,0.10,1949.70,1559.76
Online,2020-04-30,2020-05-09,2020-05-11,18,9,38,20,2,0.15,2244.50,1683.38
In-Store,2020-04-30,2020-05-10,2020-05-18,3,9,160,10,8,0.10,2512.50,1231.13
In-Store,2020-04-30,2020-05-09,2020-05-10,12,2,154,19,8,0.40,984.90,679.58
In-Store,2020-04-30,2020-05-06,2020-05-16,7,24,266,26,1,0.15,1118.90,704.91
Online,2020-04-30,2020-05-04,2020-05-09,17,5,170,29,3,0.10,5835.70,2509.35
Online,2020-04-30,2020-05-03,2020-05-11,13,31,356,44,8,0.05,2860.90,2288.72
Online,2020-04-30,2020-05-26,2020-05-27,19,17,85,34,4,0.05,6304.70,3026.26
Distributor,2020-05-01,2020-05-25,2020-05-30,23,3,100,25,2,0.15,3262.90,1925.11
In-Store,2020-05-01,2020-05-09,2020-05-13,8,7,41,9,8,0.05,227.80,95.68
Online,2020-05-01,2020-05-20,2020-05-24,16,20,148,47,1,0.20,3839.10,1727.60
In-Store,2020-05-01,2020-05-05,2020-05-09,10,26,18,22,5,0.05,180.90,86.83
In-Store,2020-05-01,2020-05-26,2020-06-04,3,4,270,36,5,0.30,221.10,148.14
Online,2020-05-01,2020-05-15,2020-05-17,17,31,88,17,6,0.08,884.40,442.20
In-Store,2020-05-01,2020-05-27,2020-06-04,8,30,267,3,1,0.30,1775.50,1296.12
In-Store,2020-05-01,2020-05-23,2020-05-28,9,16,69,34,2,0.05,1065.30,522.00
Wholesale,2020-05-01,2020-05-05,2020-05-06,26,46,81,39,4,0.20,3879.30,1823.27
In-Store,2020-05-02,2020-05-24,2020-05-27,3,37,121,2,8,0.05,5118.80,3890.29
Distributor,2020-05-02,2020-05-25,2020-05-30,24,35,24,34,2,0.10,904.50,515.57
Online,2020-05-03,2020-05-27,2020-05-31,17,48,224,39,7,0.40,1742.00,992.94
Online,2020-05-03,2020-05-11,2020-05-13,15,22,332,21,3,0.05,4013.30,2688.91
In-Store,2020-05-03,2020-05-17,2020-05-20,8,6,246,26,5,0.20,1306.50,1084.40
Online,2020-05-03,2020-05-28,2020-06-03,19,41,37,16,1,0.05,3222.70,2610.39
In-Store,2020-05-03,2020-05-29,2020-06-01,11,45,207,36,8,0.05,3973.10,1907.09
Online,2020-05-03,2020-05-14,2020-05-20,17,39,38,27,5,0.10,1078.70,539.35
In-Store,2020-05-03,2020-05-24,2020-05-25,1,40,49,27,5,0.20,3926.20,1845.31
Distributor,2020-05-03,2020-05-12,2020-05-19,22,50,292,11,4,0.05,201.00,84.42
In-Store,2020-05-04,2020-05-18,2020-05-26,7,48,176,30,8,0.20,3685.00,2395.25
Distributor,2020-05-04,2020-05-21,2020-05-29,21,8,220,33,6,0.20,3530.90,1482.98
Online,2020-05-04,2020-05-06,2020-05-11,18,15,63,14,7,0.10,777.20,349.74
In-Store,2020-05-04,2020-05-18,2020-05-28,6,36,126,1,4,0.20,871.00,426.79
Online,2020-05-04,2020-05-29,2020-05-30,16,20,36,26,4,0.20,1139.00,569.50
In-Store,2020-05-04,2020-05-28,2020-06-06,3,13,83,11,3,0.10,167.50,118.93
Online,2020-05-05,2020-05-26,2020-05-30,20,1,38,46,6,0.08,201.00,120.60
Distributor,2020-05-05,2020-05-31,2020-06-03,24,40,133,16,1,0.40,5607.90,4149.85
In-Store,2020-05-05,2020-05-24,2020-05-31,9,30,318,35,8,0.15,3886.00,2059.58
In-Store,2020-05-05,2020-05-09,2020-05-11,7,25,255,19,4,0.10,3343.30,2407.18
Online,2020-05-05,2020-05-30,2020-06-01,18,47,224,25,8,0.05,2814.00,1181.88
In-Store,2020-05-05,2020-05-14,2020-05-23,12,23,130,33,7,0.15,991.60,505.72
Distributor,2020-05-05,2020-05-13,2020-05-14,23,39,217,38,7,0.08,1159.10,475.23
In-Store,2020-05-06,2020-05-11,2020-05-15,8,43,244,9,2,0.05,2499.10,1074.61
In-Store,2020-05-06,2020-05-25,2020-06-01,2,21,191,28,8,0.30,2298.10,1493.77
Distributor,2020-05-06,2020-05-27,2020-05-30,21,30,152,26,7,0.08,1139.00,569.50
In-Store,2020-05-06,2020-05-23,2020-05-25,5,48,113,15,5,0.08,1835.80,1542.07
In-Store,2020-05-06,2020-05-21,2020-05-26,9,40,31,28,1,0.05,1098.80,922.99
Distributor,2020-05-07,2020-05-26,2020-06-03,22,20,296,30,7,0.10,3825.70,3175.33
In-Store,2020-05-07,2020-05-30,2020-06-07,8,22,62,37,7,0.08,911.20,765.41
Online,2020-05-07,2020-05-10,2020-05-18,17,14,160,34,7,0.40,2572.80,1312.13
In-Store,2020-05-07,2020-05-14,2020-05-22,1,24,278,12,3,0.05,227.80,177.68
Distributor,2020-05-07,2020-05-23,2020-05-28,22,39,318,21,7,0.15,1266.30,835.76
Wholesale,2020-05-07,2020-05-17,2020-05-21,25,18,366,17,6,0.15,2626.40,1943.54
In-Store,2020-05-07,2020-05-09,2020-05-10,4,25,61,13,5,0.08,783.90,368.43
Online,2020-05-07,2020-05-24,2020-05-27,18,6,65,2,3,0.10,2968.10,1869.90
Online,2020-05-08,2020-05-15,2020-05-21,17,4,12,41,5,0.40,3075.30,1722.17
Distributor,2020-05-08,2020-05-17,2020-05-19,23,45,172,4,3,0.05,194.30,89.38
Online,2020-05-08,2020-05-20,2020-05-22,18,39,35,26,2,0.05,1728.60,726.01
Wholesale,2020-05-08,2020-06-05,2020-06-09,26,43,223,11,5,0.08,891.10,730.70
Distributor,2020-05-08,2020-05-11,2020-05-13,25,15,123,31,3,0.20,1078.70,528.56
Wholesale,2020-05-08,2020-05-26,2020-06-05,26,7,19,41,3,0.15,3845.80,2768.98
Distributor,2020-05-08,2020-06-04,2020-06-13,24,34,48,38,5,0.10,3939.60,2087.99
Distributor,2020-05-08,2020-06-01,2020-06-07,21,30,146,31,7,0.10,891.10,623.77
In-Store,2020-05-09,2020-06-05,2020-06-08,4,2,191,39,1,0.15,3959.70,2930.18
In-Store,2020-05-09,2020-06-05,2020-06-13,9,13,26,6,4,0.15,6277.90,4959.54
In-Store,2020-05-09,2020-05-29,2020-06-07,4,21,226,2,6,0.10,817.40,580.35
Online,2020-05-09,2020-05-30,2020-06-01,15,11,214,16,8,0.05,3946.30,1933.69
In-Store,2020-05-09,2020-05-13,2020-05-21,1,48,115,46,3,0.15,2458.90,1303.22
In-Store,2020-05-09,2020-06-01,2020-06-09,3,22,331,14,5,0.15,2211.00,906.51
Wholesale,2020-05-09,2020-05-28,2020-06-03,25,20,266,40,7,0.10,3852.50,1541.00
In-Store,2020-05-09,2020-05-20,2020-05-28,11,3,252,7,2,0.10,2659.90,2260.92
Online,2020-05-09,2020-05-20,2020-05-21,12,18,347,4,4,0.10,877.70,351.08
In-Store,2020-05-09,2020-06-06,2020-06-10,6,40,159,40,2,0.05,1728.60,726.01
Online,2020-05-09,2020-05-21,2020-05-31,18,49,42,45,1,0.08,2438.80,1926.65
Wholesale,2020-05-09,2020-06-03,2020-06-09,28,30,301,39,6,0.10,207.70,85.16
In-Store,2020-05-09,2020-06-05,2020-06-10,7,4,330,17,2,0.08,1829.10,1006.01
Wholesale,2020-05-10,2020-05-15,2020-05-20,27,41,280,18,5,0.05,5038.40,3778.80
In-Store,2020-05-10,2020-05-20,2020-05-22,6,25,292,30,5,0.15,3932.90,2831.69
In-Store,2020-05-10,2020-05-13,2020-05-22,7,22,366,15,3,0.15,6224.30,4481.50
In-Store,2020-05-10,2020-05-12,2020-05-14,2,34,345,25,5,0.08,2391.90,1865.68
In-Store,2020-05-10,2020-05-28,2020-05-29,9,48,58,46,7,0.40,2211.00,1857.24
In-Store,2020-05-10,2020-06-06,2020-06-14,5,25,108,28,2,0.08,1092.10,578.81
Online,2020-05-10,2020-05-13,2020-05-15,17,23,264,13,3,0.10,6365.00,4582.80
In-Store,2020-05-11,2020-05-20,2020-05-25,8,40,141,14,3,0.20,1742.00,1463.28
Distributor,2020-05-11,2020-05-30,2020-06-01,21,18,91,45,2,0.08,261.30,164.62
Online,2020-05-11,2020-06-06,2020-06-14,17,15,8,5,7,0.20,3966.40,1705.55
In-Store,2020-05-11,2020-06-03,2020-06-13,8,16,294,37,7,0.10,4020.00,2170.80
Online,2020-05-11,2020-06-01,2020-06-08,16,39,219,47,2,0.05,1118.90,660.15
In-Store,2020-05-11,2020-05-14,2020-05-23,9,2,178,28,7,0.08,830.80,589.87
Wholesale,2020-05-12,2020-06-08,2020-06-17,28,35,342,12,2,0.20,174.20,87.10
In-Store,2020-05-12,2020-06-06,2020-06-13,5,6,165,17,5,0.05,3142.30,2608.11
In-Store,2020-05-12,2020-05-15,2020-05-20,6,30,284,25,4,0.10,1125.60,686.62
Distributor,2020-05-12,2020-05-25,2020-06-01,24,7,312,21,3,0.05,6177.40,5065.47
In-Store,2020-05-12,2020-06-04,2020-06-05,11,2,148,25,4,0.05,1199.30,791.54
In-Store,2020-05-13,2020-05-21,2020-05-23,9,20,215,13,3,0.15,783.90,642.80
In-Store,2020-05-13,2020-05-24,2020-05-29,2,48,349,32,2,0.10,268.00,198.32
Online,2020-05-13,2020-05-19,2020-05-20,13,27,292,28,6,0.08,2010.00,1386.90
Wholesale,2020-05-13,2020-05-25,2020-05-26,26,24,140,34,1,0.15,3973.10,3377.14
Online,2020-05-14,2020-06-09,2020-06-12,16,16,161,3,5,0.10,1152.40,691.44
Distributor,2020-05-14,2020-06-11,2020-06-13,21,38,99,18,3,0.10,1112.20,556.10
In-Store,2020-05-14,2020-05-25,2020-06-04,11,37,169,16,3,0.05,6210.90,3353.89
Online,2020-05-14,2020-05-30,2020-06-03,17,23,284,44,8,0.05,911.20,747.18
Online,2020-05-14,2020-06-09,2020-06-13,13,5,130,13,6,0.05,180.90,146.53
Online,2020-05-14,2020-06-07,2020-06-16,20,32,181,31,4,0.05,3999.90,2119.95
Wholesale,2020-05-14,2020-05-23,2020-05-27,26,39,42,8,3,0.05,1896.10,777.40
In-Store,2020-05-14,2020-06-08,2020-06-16,1,24,30,41,8,0.05,3886.00,2059.58
In-Store,2020-05-14,2020-05-29,2020-06-04,9,35,326,21,5,0.20,5326.50,3036.11
Wholesale,2020-05-14,2020-05-22,2020-05-25,28,47,285,16,8,0.15,234.50,126.63
Distributor,2020-05-14,2020-06-05,2020-06-08,21,38,316,35,3,0.08,2445.50,978.20
Distributor,2020-05-14,2020-06-07,2020-06-10,23,10,109,26,1,0.05,234.50,154.77
Online,2020-05-15,2020-05-18,2020-05-20,19,44,46,22,5,0.05,2211.00,1216.05
In-Store,2020-05-15,2020-05-23,2020-05-28,2,40,248,20,4,0.08,5587.80,3017.41
In-Store,2020-05-15,2020-05-26,2020-05-29,10,15,220,19,3,0.30,2633.10,1606.19
Wholesale,2020-05-15,2020-06-09,2020-06-10,26,27,15,1,1,0.08,3953.00,3360.05
Wholesale,2020-05-15,2020-05-29,2020-05-31,27,14,96,45,1,0.08,1072.00,825.44
Distributor,2020-05-15,2020-06-11,2020-06-13,22,29,150,23,6,0.15,2345.00,1899.45
Distributor,2020-05-15,2020-06-01,2020-06-05,25,18,81,37,3,0.15,2546.00,2062.26
In-Store,2020-05-15,2020-06-04,2020-06-11,11,19,351,22,8,0.10,2485.70,1292.56
In-Store,2020-05-15,2020-06-07,2020-06-17,7,46,158,9,8,0.30,2244.50,1391.59
Distributor,2020-05-15,2020-05-26,2020-06-03,23,24,144,17,1,0.05,2391.90,1530.82
In-Store,2020-05-16,2020-05-26,2020-05-27,7,20,21,32,7,0.05,1038.50,571.18
In-Store,2020-05-16,2020-06-12,2020-06-22,10,9,129,25,6,0.10,1916.20,1092.23
Online,2020-05-16,2020-06-05,2020-06-06,17,46,288,47,2,0.08,2733.60,1503.48
In-Store,2020-05-16,2020-06-01,2020-06-05,5,23,359,5,1,0.08,1098.80,868.05
In-Store,2020-05-16,2020-06-02,2020-06-12,3,33,219,9,1,0.15,1815.70,726.28
In-Store,2020-05-16,2020-06-07,2020-06-14,5,4,28,45,7,0.10,1092.10,709.87
In-Store,2020-05-16,2020-06-07,2020-06-13,8,24,301,3,4,0.20,1132.30,611.44
In-Store,2020-05-16,2020-06-11,2020-06-18,2,17,182,10,7,0.05,2639.80,1689.47
Online,2020-05-16,2020-05-29,2020-05-30,18,36,158,8,8,0.08,3999.90,2199.95
Distributor,2020-05-16,2020-06-13,2020-06-14,23,6,249,14,3,0.30,3745.30,2808.98
Online,2020-05-16,2020-06-07,2020-06-16,14,48,350,21,7,0.10,5279.60,3167.76
In-Store,2020-05-16,2020-05-31,2020-06-09,1,10,183,4,5,0.15,1005.00,462.30
In-Store,2020-05-17,2020-05-28,2020-06-03,8,17,164,37,4,0.05,3879.30,3142.23
Distributor,2020-05-17,2020-06-01,2020-06-11,23,40,291,5,6,0.10,3557.70,1707.70
In-Store,2020-05-17,2020-05-27,2020-05-31,7,25,132,17,7,0.05,5681.60,4829.36
In-Store,2020-05-17,2020-05-25,2020-05-28,2,4,107,31,4,0.05,3865.90,2087.59
Online,2020-05-17,2020-05-31,2020-06-08,16,29,111,21,7,0.05,2666.60,1093.31
Distributor,2020-05-17,2020-05-25,2020-05-27,25,41,284,9,3,0.20,5902.70,2420.11
Online,2020-05-17,2020-05-20,2020-05-21,13,29,11,6,3,0.10,3865.90,1701.00
Online,2020-05-17,2020-06-09,2020-06-14,13,38,253,22,2,0.08,2237.80,1253.17
Online,2020-05-17,2020-06-11,2020-06-14,17,3,41,44,8,0.05,1098.80,560.39
In-Store,2020-05-17,2020-05-30,2020-06-01,11,3,216,11,3,0.15,1688.40,1215.65
In-Store,2020-05-17,2020-05-23,2020-06-02,11,2,47,25,1,0.08,3390.20,1966.32
Online,2020-05-18,2020-06-03,2020-06-12,13,50,14,34,2,0.08,2345.00,1735.30
Online,2020-05-18,2020-06-02,2020-06-03,12,30,147,40,8,0.05,757.10,401.26
Online,2020-05-18,2020-06-01,2020-06-05,20,46,352,30,2,0.08,1078.70,442.27
In-Store,2020-05-18,2020-06-08,2020-06-17,9,17,198,14,4,0.05,2512.50,1231.13
In-Store,2020-05-18,2020-06-10,2020-06-13,11,44,175,43,8,0.30,1051.90,546.99
Distributor,2020-05-18,2020-05-20,2020-05-27,25,50,118,6,3,0.15,2458.90,1254.04
Distributor,2020-05-18,2020-06-11,2020-06-15,25,38,278,23,2,0.05,1025.10,840.58
In-Store,2020-05-18,2020-05-22,2020-05-24,9,42,265,38,8,0.15,3798.90,2583.25
Wholesale,2020-05-18,2020-06-10,2020-06-16,27,24,165,17,7,0.10,2371.80,1043.59
Online,2020-05-18,2020-05-20,2020-05-24,17,8,33,4,7,0.10,1078.70,852.17
Online,2020-05-18,2020-06-04,2020-06-11,19,37,234,2,5,0.05,951.40,428.13
Online,2020-05-18,2020-06-09,2020-06-13,15,35,283,10,1,0.08,1246.20,573.25
Wholesale,2020-05-19,2020-06-13,2020-06-18,26,34,176,12,2,0.10,1835.80,972.97
In-Store,2020-05-19,2020-06-16,2020-06-18,6,19,257,19,6,0.08,5695.00,2847.50
Online,2020-05-19,2020-06-05,2020-06-13,18,40,342,10,1,0.20,904.50,524.61
Online,2020-05-19,2020-05-27,2020-05-30,13,36,277,27,2,0.05,3966.40,2300.51
Distributor,2020-05-20,2020-06-16,2020-06-23,23,22,68,41,5,0.05,1092.10,688.02
Wholesale,2020-05-20,2020-06-15,2020-06-21,26,47,322,31,2,0.08,1112.20,811.91
Distributor,2020-05-20,2020-06-04,2020-06-08,21,43,289,18,2,0.08,3966.40,2895.47
Online,2020-05-20,2020-05-25,2020-06-03,18,27,104,24,3,0.40,1058.60,529.30
Wholesale,2020-05-20,2020-05-26,2020-06-02,28,4,196,46,3,0.20,3979.80,3303.23
In-Store,2020-05-20,2020-06-17,2020-06-25,8,46,98,41,6,0.30,241.20,103.72
Wholesale,2020-05-21,2020-05-28,2020-06-01,26,24,208,25,1,0.40,6458.80,5489.98
Online,2020-05-21,2020-05-25,2020-05-29,15,9,129,42,8,0.15,3825.70,2869.28
In-Store,2020-05-21,2020-05-28,2020-06-04,6,47,135,24,8,0.15,3946.30,2525.63
In-Store,2020-05-21,2020-05-24,2020-05-27,5,17,333,21,8,0.15,837.50,628.13
In-Store,2020-05-21,2020-06-06,2020-06-10,3,26,174,27,7,0.08,938.00,684.74
Distributor,2020-05-21,2020-06-18,2020-06-22,21,30,147,41,6,0.05,3624.70,1812.35
Distributor,2020-05-21,2020-06-10,2020-06-17,23,16,61,30,8,0.08,3999.90,2319.94
In-Store,2020-05-21,2020-05-31,2020-06-02,2,18,338,12,3,0.15,254.60,188.40
In-Store,2020-05-22,2020-06-17,2020-06-19,10,7,166,40,4,0.08,1299.80,675.90
In-Store,2020-05-22,2020-05-30,2020-06-05,5,42,242,5,7,0.05,261.30,151.55
Wholesale,2020-05-22,2020-06-17,2020-06-26,26,29,23,40,2,0.08,2452.20,1642.97
Online,2020-05-22,2020-06-03,2020-06-11,17,1,172,4,7,0.05,1165.80,571.24
Online,2020-05-22,2020-06-04,2020-06-13,13,8,121,4,3,0.05,1748.70,734.45
Wholesale,2020-05-22,2020-06-11,2020-06-21,28,2,261,16,7,0.10,227.80,182.24
In-Store,2020-05-22,2020-06-18,2020-06-26,8,25,41,23,1,0.08,2532.60,2152.71
In-Store,2020-05-22,2020-06-06,2020-06-08,8,47,352,14,7,0.15,227.80,175.41
Online,2020-05-22,2020-06-17,2020-06-23,14,24,73,17,8,0.05,2867.60,1319.10
In-Store,2020-05-22,2020-06-08,2020-06-16,8,49,122,8,8,0.08,5983.10,2871.89
Distributor,2020-05-22,2020-06-10,2020-06-15,21,1,294,19,7,0.08,268.00,171.52
Online,2020-05-23,2020-06-15,2020-06-23,12,23,180,29,2,0.05,1078.70,442.27
Distributor,2020-05-23,2020-05-28,2020-05-29,22,47,26,21,5,0.08,1735.30,815.59
In-Store,2020-05-23,2020-06-03,2020-06-06,6,42,207,47,7,0.05,3939.60,2206.18
Online,2020-05-23,2020-06-08,2020-06-10,18,2,298,44,7,0.08,5400.20,3780.14
Online,2020-05-23,2020-06-11,2020-06-14,19,47,208,18,1,0.08,837.50,661.63
In-Store,2020-05-23,2020-06-01,2020-06-11,7,12,276,22,4,0.05,187.60,93.80
Online,2020-05-23,2020-06-11,2020-06-15,16,2,17,15,8,0.05,1105.50,807.02
Wholesale,2020-05-23,2020-06-16,2020-06-24,26,28,19,3,7,0.08,2458.90,1032.74
In-Store,2020-05-23,2020-06-15,2020-06-21,8,18,15,40,2,0.40,3999.90,2679.93
Online,2020-05-24,2020-06-17,2020-06-21,17,12,364,30,5,0.05,6009.90,3726.14
In-Store,2020-05-24,2020-06-10,2020-06-13,6,24,215,14,7,0.15,1815.70,1398.09
Distributor,2020-05-24,2020-05-29,2020-06-01,24,8,332,45,3,0.40,1996.60,1277.82
Wholesale,2020-05-24,2020-06-04,2020-06-07,26,7,118,43,1,0.15,911.20,400.93
In-Store,2020-05-24,2020-06-11,2020-06-19,11,26,321,18,5,0.08,1701.80,1021.08
In-Store,2020-05-24,2020-05-28,2020-05-30,3,1,364,21,1,0.20,187.60,142.58
Distributor,2020-05-24,2020-06-06,2020-06-14,21,26,276,28,5,0.10,5453.80,2890.51
Distributor,2020-05-24,2020-06-01,2020-06-08,21,10,305,45,2,0.05,1051.90,452.32
Online,2020-05-24,2020-06-02,2020-06-11,17,5,170,31,4,0.30,174.20,69.68
In-Store,2020-05-24,2020-06-04,2020-06-08,11,11,58,33,3,0.05,1681.70,1294.91
In-Store,2020-05-25,2020-06-02,2020-06-08,6,21,270,36,2,0.05,1058.60,582.23
Online,2020-05-25,2020-05-31,2020-06-02,20,17,254,44,4,0.08,3845.80,2961.27
In-Store,2020-05-25,2020-06-17,2020-06-23,4,23,247,26,7,0.08,3343.30,1972.55
Distributor,2020-05-25,2020-06-15,2020-06-19,23,8,138,32,1,0.15,1695.10,1373.03
In-Store,2020-05-25,2020-06-18,2020-06-24,3,40,287,9,1,0.15,1152.40,576.20
Wholesale,2020-05-25,2020-06-07,2020-06-10,26,37,260,43,6,0.08,3457.20,2938.62
In-Store,2020-05-25,2020-06-19,2020-06-25,4,40,159,3,3,0.08,1058.60,762.19
In-Store,2020-05-26,2020-06-14,2020-06-16,8,39,341,6,1,0.05,1105.50,895.46
Online,2020-05-26,2020-06-12,2020-06-16,18,11,313,6,1,0.15,1011.70,839.71
Online,2020-05-26,2020-06-14,2020-06-17,16,42,197,25,8,0.20,5266.20,4160.30
Online,2020-05-26,2020-06-17,2020-06-19,18,29,25,10,3,0.05,1065.30,490.04
Wholesale,2020-05-26,2020-06-09,2020-06-17,25,14,336,37,1,0.10,3329.90,2497.43
Distributor,2020-05-26,2020-06-06,2020-06-11,21,22,175,42,5,0.10,1835.80,917.90
Distributor,2020-05-26,2020-06-21,2020-07-01,22,23,60,2,4,0.10,3430.40,2401.28
Online,2020-05-27,2020-06-01,2020-06-10,19,15,343,19,4,0.20,1078.70,474.63
Wholesale,2020-05-27,2020-06-07,2020-06-14,27,38,118,18,2,0.05,3544.30,1524.05
Online,2020-05-27,2020-06-09,2020-06-10,14,16,185,47,8,0.05,944.70,765.21
In-Store,2020-05-27,2020-06-21,2020-06-25,3,50,220,17,1,0.05,2398.60,1127.34
In-Store,2020-05-27,2020-06-20,2020-06-21,9,21,116,42,2,0.08,3912.80,1995.53
In-Store,2020-05-27,2020-06-24,2020-06-27,12,17,129,40,7,0.08,2391.90,1793.93
In-Store,2020-05-27,2020-06-04,2020-06-11,1,49,47,8,1,0.08,891.10,605.95
Distributor,2020-05-27,2020-06-20,2020-06-23,22,8,305,24,1,0.20,2432.10,1775.43
In-Store,2020-05-27,2020-06-15,2020-06-20,8,39,208,34,2,0.08,1125.60,810.43
Online,2020-05-27,2020-06-18,2020-06-24,15,8,5,39,7,0.20,1159.10,602.73
Distributor,2020-05-27,2020-06-12,2020-06-17,21,11,54,45,7,0.08,5406.90,4217.38
Distributor,2020-05-28,2020-06-09,2020-06-16,21,32,9,9,3,0.20,2278.00,1161.78
Online,2020-05-28,2020-06-17,2020-06-24,16,47,183,37,4,0.10,2425.40,1770.54
Distributor,2020-05-28,2020-06-09,2020-06-13,21,48,343,25,4,0.05,864.30,561.80
In-Store,2020-05-28,2020-06-10,2020-06-13,11,4,176,16,6,0.10,3912.80,1604.25
In-Store,2020-05-28,2020-06-22,2020-06-27,10,18,360,36,7,0.08,1011.70,728.42
In-Store,2020-05-28,2020-06-12,2020-06-14,9,5,7,6,7,0.08,1983.20,1269.25
Distributor,2020-05-28,2020-06-06,2020-06-16,22,40,167,32,7,0.08,3879.30,3103.44
Distributor,2020-05-28,2020-06-03,2020-06-04,22,41,343,35,1,0.05,6385.10,2745.59
In-Store,2020-05-28,2020-06-01,2020-06-02,1,32,308,15,8,0.40,2646.50,1905.48
In-Store,2020-05-29,2020-06-25,2020-06-28,4,2,11,23,7,0.08,2338.30,1286.07
In-Store,2020-05-29,2020-05-31,2020-06-04,2,46,343,37,8,0.10,2391.90,1411.22
Online,2020-05-29,2020-06-15,2020-06-17,17,49,82,8,2,0.10,2278.00,956.76
In-Store,2020-05-29,2020-06-04,2020-06-11,11,44,9,5,5,0.05,1065.30,628.53
Online,2020-05-29,2020-06-05,2020-06-13,16,18,203,9,8,0.10,3912.80,2738.96
Online,2020-05-29,2020-06-18,2020-06-21,13,50,130,31,6,0.08,2010.00,1065.30
Online,2020-05-29,2020-06-16,2020-06-21,17,41,83,33,1,0.05,3832.40,1647.93
In-Store,2020-05-29,2020-06-17,2020-06-25,8,18,170,7,4,0.05,998.30,718.78
Online,2020-05-29,2020-06-14,2020-06-24,20,4,52,11,6,0.15,1246.20,510.94
Wholesale,2020-05-29,2020-06-08,2020-06-10,27,30,49,10,4,0.10,1675.00,1323.25
Online,2020-05-30,2020-06-09,2020-06-19,18,49,188,12,6,0.10,1728.60,1175.45
Online,2020-05-30,2020-06-16,2020-06-21,19,15,7,8,6,0.08,1728.60,1071.73
In-Store,2020-05-30,2020-06-02,2020-06-07,5,17,186,26,8,0.05,1882.70,1299.06
Wholesale,2020-05-30,2020-06-21,2020-06-26,28,44,73,21,6,0.08,984.90,512.15
Online,2020-05-30,2020-06-05,2020-06-12,16,14,33,18,6,0.05,1326.60,1061.28
Wholesale,2020-05-30,2020-06-19,2020-06-23,27,11,76,32,5,0.08,3999.90,2439.94
In-Store,2020-05-30,2020-06-08,2020-06-09,9,21,150,29,6,0.15,1802.30,1189.52
Distributor,2020-05-30,2020-06-19,2020-06-24,22,26,121,32,7,0.05,1172.50,527.63
Distributor,2020-05-30,2020-06-19,2020-06-25,25,49,163,29,8,0.08,3973.10,2622.25
Online,2020-05-30,2020-06-26,2020-06-29,13,23,56,20,4,0.15,1112.20,900.88
Distributor,2020-05-30,2020-06-24,2020-06-30,20,1,294,14,6,0.15,3946.30,1657.45
Distributor,2020-05-31,2020-06-28,2020-07-03,25,50,266,6,2,0.05,1058.60,709.26
Distributor,2020-05-31,2020-06-11,2020-06-17,23,2,289,41,7,0.10,261.30,193.36
In-Store,2020-05-31,2020-06-23,2020-06-24,7,5,285,45,4,0.08,1051.90,820.48
Distributor,2020-05-31,2020-06-02,2020-06-04,25,39,81,44,8,0.05,850.90,340.36
In-Store,2020-05-31,2020-06-03,2020-06-13,6,45,308,32,2,0.15,2405.30,1635.60
Distributor,2020-05-31,2020-06-14,2020-06-23,21,46,212,7,8,0.08,2425.40,1115.68
In-Store,2020-05-31,2020-06-07,2020-06-11,1,47,97,30,4,0.08,1105.50,674.36
